workload,model_size,batch,H,W,precision,num_inputs,num_outputs,total_input_bytes,total_output_bytes,weight_bytes,param_count,op_Add,op_Concat,op_Constant,op_Conv,op_GlobalAveragePool,op_Mul,op_Reshape,op_Sigmoid,op_Split,Avg_cpu_mem_MB,Max_cpu_mem_MB
seg,s,2,320,320,int8,1,2,614400,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,382.0,921.0
seg,s,2,480,480,fp16,1,2,2764800,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,520.0,1371.0
seg,s,2,480,480,fp32,1,2,5529600,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,480.0,1121.0
seg,s,2,480,480,int8,1,2,1382400,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,496.0,1323.0
seg,s,2,640,640,fp16,1,2,4915200,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,673.0,2090.0
seg,s,2,640,640,fp32,1,2,9830400,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,564.0,1745.0
seg,s,2,640,640,int8,1,2,2457600,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,668.0,2019.0
seg,s,4,320,320,fp16,1,2,2457600,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,420.0,1084.0
seg,s,4,320,320,fp32,1,2,4915200,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,402.0,1049.0
seg,s,4,320,320,int8,1,2,1228800,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,405.0,1008.0
seg,s,4,480,480,fp16,1,2,5529600,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,465.0,1176.0
seg,s,4,480,480,fp32,1,2,11059200,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,435.0,1270.0
seg,s,4,480,480,int8,1,2,2764800,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,438.0,1250.0
seg,s,4,640,640,fp16,1,2,9830400,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,656.0,2105.0
seg,s,4,640,640,fp32,1,2,19660800,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,590.0,1996.0
seg,s,4,640,640,int8,1,2,4915200,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,593.0,1997.0
seg,s,8,320,320,fp16,1,2,4915200,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,408.0,965.0
seg,s,8,320,320,fp32,1,2,9830400,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,383.0,955.0
seg,s,8,320,320,int8,1,2,2457600,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,380.0,951.0
seg,s,8,480,480,fp16,1,2,11059200,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,447.0,1325.0
seg,s,8,480,480,fp32,1,2,22118400,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,443.0,1331.0
seg,s,8,480,480,int8,1,2,5529600,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,440.0,1199.0
seg,s,8,640,640,fp16,1,2,19660800,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,594.0,2069.0
seg,s,8,640,640,fp32,1,2,39321600,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,587.0,1998.0
seg,s,8,640,640,int8,1,2,9830400,14348800,47242240,11810560,9,20,25,76,0,69,8,67,9,624.0,2093.0
cls,n,1,320,320,fp16,1,1,614400,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,220.0,515.0
cls,n,1,320,320,fp32,1,1,1228800,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,312.0,531.0
cls,n,1,320,320,int8,1,1,307200,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,291.0,534.0
cls,n,1,480,480,fp16,1,1,1382400,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,364.0,743.0
cls,n,1,480,480,fp32,1,1,2764800,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,355.0,741.0
cls,n,1,480,480,int8,1,1,691200,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,269.0,667.0
cls,n,1,640,640,fp16,1,1,2457600,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,398.5,973.0
cls,n,1,640,640,fp32,1,1,4915200,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,349.0,955.0
cls,n,1,640,640,int8,1,1,1228800,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,411.0,952.0
cls,n,2,320,320,fp16,1,1,1228800,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,278.0,524.0
cls,n,2,320,320,fp32,1,1,2457600,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,279.0,520.0
cls,n,2,320,320,int8,1,1,614400,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,281.0,523.0
cls,n,2,480,480,fp16,1,1,2764800,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,318.0,737.0
cls,n,2,480,480,fp32,1,1,5529600,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,319.0,744.0
cls,n,2,480,480,int8,1,1,1382400,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,312.0,736.0
cls,n,2,640,640,fp16,1,1,4915200,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,350.5,923.0
cls,n,2,640,640,fp32,1,1,9830400,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,375.5,974.0
cls,n,2,640,640,int8,1,1,2457600,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,362.0,936.0
cls,n,4,320,320,fp16,1,1,2457600,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,286.0,537.0
cls,n,4,320,320,fp32,1,1,4915200,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,292.0,544.0
cls,n,4,320,320,int8,1,1,1228800,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,285.0,538.0
cls,n,4,480,480,fp16,1,1,5529600,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,327.0,732.0
cls,n,4,480,480,fp32,1,1,11059200,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,341.0,811.0
cls,n,4,480,480,int8,1,1,2764800,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,315.0,725.0
cls,n,4,640,640,fp16,1,1,9830400,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,352.0,957.0
cls,n,4,640,640,fp32,1,1,19660800,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,360.5,953.0
cls,n,4,640,640,int8,1,1,4915200,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,350.0,950.0
cls,n,8,320,320,fp16,1,1,4915200,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,292.0,573.0
cls,n,8,320,320,fp32,1,1,9830400,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,278.0,557.0
cls,n,8,320,320,int8,1,1,2457600,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,289.0,565.0
cls,n,8,480,480,fp16,1,1,11059200,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,268.0,678.0
cls,n,8,480,480,fp32,1,1,22118400,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,315.0,734.0
cls,n,8,480,480,int8,1,1,5529600,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,321.0,782.0
cls,n,8,640,640,fp16,1,1,19660800,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,310.5,658.0
cls,n,8,640,640,fp32,1,1,39321600,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,334.5,733.0
cls,n,8,640,640,int8,1,1,9830400,32000,10863520,2715880,6,4,4,26,1,26,0,26,4,342.0,745.0
cls,s,1,320,320,fp16,1,1,614400,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,286.0,536.0
cls,s,1,320,320,fp32,1,1,1228800,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,316.0,531.0
cls,s,1,320,320,int8,1,1,307200,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,254.0,529.0
cls,s,1,480,480,fp16,1,1,1382400,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,350.0,743.0
cls,s,1,480,480,fp32,1,1,2764800,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,313.0,563.0
cls,s,1,480,480,int8,1,1,691200,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,322.0,659.0
cls,s,1,640,640,fp16,1,1,2457600,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,409.0,958.0
cls,s,1,640,640,fp32,1,1,4915200,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,405.0,955.0
cls,s,1,640,640,int8,1,1,1228800,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,407.0,865.0
cls,s,2,320,320,fp16,1,1,1228800,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,302.0,535.0
cls,s,2,320,320,fp32,1,1,2457600,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,294.0,543.0
cls,s,2,320,320,int8,1,1,614400,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,313.0,527.0
cls,s,2,480,480,fp16,1,1,2764800,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,326.0,732.0
cls,s,2,480,480,fp32,1,1,5529600,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,326.0,730.0
cls,s,2,480,480,int8,1,1,1382400,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,366.0,733.0
cls,s,2,640,640,fp16,1,1,4915200,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,385.0,921.0
cls,s,2,640,640,fp32,1,1,9830400,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,416.0,972.0
cls,s,2,640,640,int8,1,1,2457600,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,327.0,820.0
cls,s,4,320,320,fp16,1,1,2457600,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,304.0,617.0
cls,s,4,320,320,fp32,1,1,4915200,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,283.0,536.0
cls,s,4,320,320,int8,1,1,1228800,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,307.0,538.0
cls,s,4,480,480,fp16,1,1,5529600,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,318.0,719.0
cls,s,4,480,480,fp32,1,1,11059200,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,331.0,740.0
cls,s,4,480,480,int8,1,1,2764800,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,322.0,735.0
cls,s,4,640,640,fp16,1,1,9830400,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,329.0,951.0
cls,s,4,640,640,fp32,1,1,19660800,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,375.5,958.0
cls,s,4,640,640,int8,1,1,4915200,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,378.0,955.0
cls,s,8,320,320,fp16,1,1,4915200,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,290.0,571.0
cls,s,8,320,320,fp32,1,1,9830400,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,287.0,549.0
cls,s,8,320,320,int8,1,1,2457600,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,294.0,570.0
cls,s,8,480,480,fp16,1,1,11059200,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,300.0,673.0
cls,s,8,480,480,fp32,1,1,22118400,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,299.0,680.0
cls,s,8,480,480,int8,1,1,5529600,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,338.0,791.0
cls,s,8,640,640,fp16,1,1,19660800,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,343.0,577.0
cls,s,8,640,640,fp32,1,1,39321600,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,377.5,800.0
cls,s,8,640,640,int8,1,1,9830400,32000,25424800,6356200,6,4,4,26,1,26,0,26,4,348.0,577.0
det,n,1,320,320,fp16,1,1,614400,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,410.0,724.0
det,n,1,320,320,fp32,1,1,1228800,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,359.0,705.0
det,n,1,320,320,int8,1,1,307200,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,369.0,715.0
det,n,1,480,480,fp16,1,1,1382400,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,390.0,708.0
det,n,1,480,480,fp32,1,1,2764800,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,381.0,728.0
det,n,1,480,480,int8,1,1,691200,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,353.0,710.0
det,n,1,640,640,fp16,1,1,2457600,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,404.5,729.0
det,n,1,640,640,fp32,1,1,4915200,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,380.0,722.0
det,n,1,640,640,int8,1,1,1228800,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,389.0,704.0
det,n,2,320,320,fp16,1,1,1228800,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,321.0,678.0
det,n,2,320,320,fp32,1,1,2457600,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,356.0,720.0
det,n,2,320,320,int8,1,1,614400,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,332.0,682.0
det,n,2,480,480,fp16,1,1,2764800,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,351.0,695.0
det,n,2,480,480,fp32,1,1,5529600,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,374.0,720.0
det,n,2,480,480,int8,1,1,1382400,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,275.0,710.0
det,n,2,640,640,fp16,1,1,4915200,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,391.0,796.0
det,n,2,640,640,fp32,1,1,9830400,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,376.5,802.0
det,n,2,640,640,int8,1,1,2457600,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,374.0,720.0
det,n,4,320,320,fp16,1,1,2457600,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,326.0,697.0
det,n,4,320,320,fp32,1,1,4915200,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,341.0,702.0
det,n,4,320,320,int8,1,1,1228800,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,326.0,709.0
det,n,4,480,480,fp16,1,1,5529600,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,340.0,724.0
det,n,4,480,480,fp32,1,1,11059200,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,362.0,800.0
det,n,4,480,480,int8,1,1,2764800,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,330.0,717.0
det,n,4,640,640,fp16,1,1,9830400,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,379.5,813.0
det,n,4,640,640,fp32,1,1,19660800,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,343.5,803.0
det,n,4,640,640,int8,1,1,4915200,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,362.0,815.0
det,n,8,320,320,fp16,1,1,4915200,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,327.0,708.0
det,n,8,320,320,fp32,1,1,9830400,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,333.0,741.0
det,n,8,320,320,int8,1,1,2457600,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,325.0,706.0
det,n,8,480,480,fp16,1,1,11059200,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,331.0,731.0
det,n,8,480,480,fp32,1,1,22118400,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,339.0,738.0
det,n,8,480,480,int8,1,1,5529600,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,376.0,820.0
det,n,8,640,640,fp16,1,1,19660800,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,360.0,814.0
det,n,8,640,640,fp32,1,1,39321600,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,357.5,812.0
det,n,8,640,640,int8,1,1,9830400,5644800,12607616,3151904,9,19,22,64,0,60,5,58,9,344.0,729.0
det,s,1,320,320,fp16,1,1,614400,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,357.0,711.0
det,s,1,320,320,fp32,1,1,1228800,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,381.0,708.0
det,s,1,320,320,int8,1,1,307200,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,353.0,701.0
det,s,1,480,480,fp16,1,1,1382400,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,379.0,708.0
det,s,1,480,480,fp32,1,1,2764800,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,383.0,707.0
det,s,1,480,480,int8,1,1,691200,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,387.0,710.0
det,s,1,640,640,fp16,1,1,2457600,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,399.0,721.0
det,s,1,640,640,fp32,1,1,4915200,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,396.0,718.0
det,s,1,640,640,int8,1,1,1228800,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,396.0,723.0
det,s,2,320,320,fp16,1,1,1228800,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,376.0,735.0
det,s,2,320,320,fp32,1,1,2457600,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,383.0,738.0
det,s,2,320,320,int8,1,1,614400,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,305.0,711.0
det,s,2,480,480,fp16,1,1,2764800,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,340.0,713.0
det,s,2,480,480,fp32,1,1,5529600,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,353.0,718.0
det,s,2,480,480,int8,1,1,1382400,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,361.0,729.0
det,s,2,640,640,fp16,1,1,4915200,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,423.0,798.0
det,s,2,640,640,fp32,1,1,9830400,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,386.0,799.0
det,s,2,640,640,int8,1,1,2457600,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,398.0,811.0
det,s,4,320,320,fp16,1,1,2457600,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,362.0,726.0
det,s,4,320,320,fp32,1,1,4915200,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,374.0,807.0
det,s,4,320,320,int8,1,1,1228800,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,341.0,709.0
det,s,4,480,480,fp16,1,1,5529600,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,377.0,736.0
det,s,4,480,480,fp32,1,1,11059200,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,370.0,806.0
det,s,4,480,480,int8,1,1,2764800,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,378.0,788.0
det,s,4,640,640,fp16,1,1,9830400,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,363.0,787.0
det,s,4,640,640,fp32,1,1,19660800,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,370.5,803.0
det,s,4,640,640,int8,1,1,4915200,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,391.0,828.0
det,s,8,320,320,fp16,1,1,4915200,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,383.0,806.0
det,s,8,320,320,fp32,1,1,9830400,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,346.0,732.0
det,s,8,320,320,int8,1,1,2457600,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,350.0,793.0
det,s,8,480,480,fp16,1,1,11059200,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,338.0,728.0
det,s,8,480,480,fp32,1,1,22118400,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,329.0,717.0
det,s,8,480,480,int8,1,1,5529600,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,344.0,713.0
det,s,8,640,640,fp16,1,1,19660800,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,373.0,811.0
det,s,8,640,640,fp32,1,1,39321600,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,362.5,733.0
det,s,8,640,640,int8,1,1,9830400,5644800,44626176,11156544,9,19,22,64,0,60,5,58,9,354.0,727.0
obb,n,1,320,320,fp16,1,1,614400,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,888.0,1448.0
obb,n,1,320,320,fp32,1,1,1228800,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1243.0,2064.0
obb,n,1,320,320,int8,1,1,307200,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1109.0,2097.0
obb,n,1,480,480,fp16,1,1,1382400,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1100.0,2110.0
obb,n,1,480,480,fp32,1,1,2764800,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1017.0,1774.0
obb,n,1,480,480,int8,1,1,691200,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,968.0,1751.0
obb,n,1,640,640,fp16,1,1,2457600,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1064.0,1938.0
obb,n,1,640,640,fp32,1,1,4915200,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1082.5,2119.0
obb,n,1,640,640,int8,1,1,1228800,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1049.0,1790.0
obb,n,2,320,320,fp16,1,1,1228800,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1100.0,2097.0
obb,n,2,320,320,fp32,1,1,2457600,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1103.0,2086.0
obb,n,2,320,320,int8,1,1,614400,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1117.0,2154.0
obb,n,2,480,480,fp16,1,1,2764800,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1010.0,1807.0
obb,n,2,480,480,fp32,1,1,5529600,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,999.0,1837.0
obb,n,2,480,480,int8,1,1,1382400,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1052.0,1802.0
obb,n,2,640,640,fp16,1,1,4915200,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1069.5,1959.0
obb,n,2,640,640,fp32,1,1,9830400,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1089.5,2025.0
obb,n,2,640,640,int8,1,1,2457600,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,971.0,1631.0
obb,n,4,320,320,fp16,1,1,2457600,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1086.0,2096.0
obb,n,4,320,320,fp32,1,1,4915200,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1015.0,2167.0
obb,n,4,320,320,int8,1,1,1228800,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1090.0,2194.0
obb,n,4,480,480,fp16,1,1,5529600,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1068.0,1954.0
obb,n,4,480,480,fp32,1,1,11059200,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1046.0,1783.0
obb,n,4,480,480,int8,1,1,2764800,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1073.0,1904.0
obb,n,4,640,640,fp16,1,1,9830400,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1045.0,1947.0
obb,n,4,640,640,fp32,1,1,19660800,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1098.5,2165.0
obb,n,4,640,640,int8,1,1,4915200,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1080.0,1815.0
obb,n,8,320,320,fp16,1,1,4915200,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1145.0,2183.0
obb,n,8,320,320,fp32,1,1,9830400,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1077.0,2091.0
obb,n,8,320,320,int8,1,1,2457600,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,960.0,2144.0
obb,n,8,480,480,fp16,1,1,11059200,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1030.0,1836.0
obb,n,8,480,480,fp32,1,1,22118400,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1002.0,1790.0
obb,n,8,480,480,int8,1,1,5529600,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1044.0,1842.0
obb,n,8,640,640,fp16,1,1,19660800,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1153.0,2200.0
obb,n,8,640,640,fp32,1,1,39321600,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1157.5,2076.0
obb,n,8,640,640,int8,1,1,9830400,1344000,12320576,3080144,9,21,22,73,0,69,8,65,11,1136.0,1928.0
obb,s,1,320,320,fp16,1,1,614400,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1085.0,2049.0
obb,s,1,320,320,fp32,1,1,1228800,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1116.0,2137.0
obb,s,1,320,320,int8,1,1,307200,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1033.0,2112.0
obb,s,1,480,480,fp16,1,1,1382400,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1082.0,1852.0
obb,s,1,480,480,fp32,1,1,2764800,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1109.0,2090.0
obb,s,1,480,480,int8,1,1,691200,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1067.0,2099.0
obb,s,1,640,640,fp16,1,1,2457600,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1048.0,1898.0
obb,s,1,640,640,int8,1,1,1228800,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1098.0,1791.0
obb,s,2,320,320,fp16,1,1,1228800,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1088.0,2134.0
obb,s,2,320,320,fp32,1,1,2457600,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1097.0,2135.0
obb,s,2,320,320,int8,1,1,614400,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1107.0,2110.0
obb,s,2,480,480,fp16,1,1,2764800,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1103.0,2120.0
obb,s,2,480,480,fp32,1,1,5529600,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1105.0,2072.0
obb,s,2,480,480,int8,1,1,1382400,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1148.0,2128.0
obb,s,2,640,640,fp16,1,1,4915200,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1106.0,1880.0
obb,s,2,640,640,int8,1,1,2457600,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1020.0,1774.0
obb,s,4,320,320,fp16,1,1,2457600,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1185.0,2196.0
obb,s,4,320,320,fp32,1,1,4915200,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1131.0,2175.0
obb,s,4,320,320,int8,1,1,1228800,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1207.0,2185.0
obb,s,4,480,480,fp16,1,1,5529600,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1075.0,2038.0
obb,s,4,480,480,fp32,1,1,11059200,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1085.0,2066.0
obb,s,4,480,480,int8,1,1,2764800,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1062.0,1979.0
obb,s,4,640,640,fp16,1,1,9830400,1344000,45669504,11417376,9,21,22,73,0,69,8,65,11,1066.0,1893.0
